sale_id,product_id,units_sold,price,region,channel,promotion_type,customer_id
22538,902,1,10999,Dehradun,Reliance Digital,,7247
22539,902,1,9038,Thiruvananthapuram,Amazon,New Year,4894
22540,902,1,10999,Agartala,Reliance Digital,,1581
22541,902,1,9061,Amaravati,Offline,Eid,18464
22542,902,1,10999,Dehradun,Amazon,,9344
22543,902,1,9277,Bhubaneswar,Amazon,Eid,24151
22544,902,2,10999,Panaji,Reliance Digital,,13925
22545,902,1,10999,Shillong,Offline,,16158
22546,902,1,10999,Bhubaneswar,Offline,,10820
22547,902,2,9139,Patna,Flipkart,New Year,26320
22548,902,1,10243,Patna,Offline,Diwali,1618
22549,902,1,10999,Aizawl,Reliance Digital,,12281
22550,902,1,10367,Srinagar,Amazon,Republic Day,4038
22551,903,1,14990,Ranchi,Reliance Digital,,1205
22552,903,1,12756,Srinagar,Flipkart,Big Billion Days,6410
22553,903,1,12653,Bhopal,Amazon,Eid,25043
22554,903,2,12284,Mumbai,Flipkart,Summer Sale,25087
22555,903,1,14990,Itanagar,Flipkart,,20132
22556,903,1,14990,Gandhinagar,Reliance Digital,,23275
22557,903,2,14990,Lucknow,Amazon,,1915
22558,903,1,14990,Chandigarh,Reliance Digital,,5223
22559,903,1,14990,Raipur,Amazon,,19657
22560,903,1,14112,Shimla,Amazon,Christmas,9241
22561,903,2,13634,Bengaluru,Offline,Eid,13460
22562,903,2,12165,Patna,Flipkart,Summer Sale,16888
22563,903,2,14990,Agartala,Offline,,13288
22564,903,1,12651,Jaipur,Offline,Summer Sale,7513
22565,903,2,13521,Thiruvananthapuram,Reliance Digital,Christmas,24615
22566,903,1,14990,Chandigarh,Amazon,,23188
22567,903,1,14990,Thiruvananthapuram,Amazon,,26500
22568,903,1,13089,Raipur,Amazon,Back to School,10968
22569,903,1,14990,Bengaluru,Amazon,,19136
22570,903,2,13464,Gandhinagar,Amazon,Christmas,24354
22571,903,1,12858,Kolkata,Flipkart,Diwali,10822
22572,903,2,14990,Hyderabad,Flipkart,,4809
22573,903,1,12896,Gandhinagar,Amazon,Republic Day,14829
22574,903,1,14990,Bhubaneswar,Offline,,12256
22575,903,1,14990,Itanagar,Offline,,25264
22576,904,1,12949,Itanagar,Offline,Republic Day,26460
22577,904,1,14499,Jaipur,Amazon,,2371
22578,904,1,14499,Bhopal,Reliance Digital,,22720
22579,904,1,13642,Chandigarh,Reliance Digital,Summer Sale,7416
22580,904,1,14499,Hyderabad,Reliance Digital,,13198
22581,904,2,12940,Panaji,Offline,Diwali,12290
22582,904,1,11692,Mumbai,Flipkart,Republic Day,9902
22583,904,1,14499,Bhubaneswar,Amazon,,9312
22584,904,2,12876,Lucknow,Flipkart,Dussehra,7703
22585,904,1,11766,Gandhinagar,Offline,Dussehra,10113
22586,904,1,14499,Ranchi,Reliance Digital,,13890
22587,904,1,14499,Thiruvananthapuram,Reliance Digital,,13792
22588,904,2,12235,Bengaluru,Flipkart,Eid,4562
22589,904,1,14499,Raipur,Reliance Digital,,25883
22590,904,1,14499,Raipur,Offline,,5929
22591,904,2,14499,Thiruvananthapuram,Reliance Digital,,1531
22592,904,1,14499,Jaipur,Offline,,1928
22593,904,2,14499,Shillong,Reliance Digital,,12778
22594,904,1,13172,Bhopal,Amazon,Eid,11033
22595,904,2,14499,Thiruvananthapuram,Offline,,4935
22596,904,1,14499,Gangtok,Offline,,12401
22597,904,1,11766,Mumbai,Flipkart,Eid,7349
22598,904,1,12443,Bhopal,Offline,Back to School,15060
22599,904,1,12295,Srinagar,Amazon,Diwali,24170
22600,904,1,13124,Chennai,Amazon,Dussehra,20164
22601,905,1,44999,Jaipur,Amazon,,17337
22602,905,2,44999,Raipur,Reliance Digital,,18018
22603,905,1,44999,Lucknow,Offline,,7190
22604,905,1,38318,Bhubaneswar,Flipkart,Back to School,16313
22605,905,1,44999,Ranchi,Reliance Digital,,12310
22606,905,1,40419,Dehradun,Reliance Digital,Diwali,15314
22607,905,2,39352,Gandhinagar,Amazon,Republic Day,6979
22608,905,1,38458,Kohima,Reliance Digital,Christmas,12206
22609,905,1,40598,Panaji,Reliance Digital,Diwali,17900
22610,905,1,36863,Jaipur,Reliance Digital,New Year,15692
22611,905,2,44999,Chennai,Flipkart,,26220
22612,905,1,44999,Agartala,Offline,,3094
22613,905,2,37932,Mumbai,Amazon,Summer Sale,1980
22614,905,2,41959,Patna,Reliance Digital,Eid,1425
22615,905,1,44999,Gangtok,Amazon,,9636
22616,905,1,44999,Jaipur,Flipkart,,4148
22617,905,1,44999,Mumbai,Reliance Digital,,7747
22618,905,1,44999,Dispur,Flipkart,,8957
22619,905,1,44999,Aizawl,Reliance Digital,,17696
22620,905,2,37149,Shillong,Reliance Digital,Back to School,10145
22621,905,1,44999,Dispur,Reliance Digital,,9030
22622,905,1,40368,Gandhinagar,Flipkart,Independence Day,10008
22623,905,2,44999,Agartala,Reliance Digital,,3127
22624,905,1,42348,Amaravati,Reliance Digital,Summer Sale,4133
22625,905,1,44999,Gandhinagar,Offline,,8425
22626,906,2,17999,Kohima,Amazon,,7388
22627,906,1,17999,Imphal,Flipkart,,7886
22628,906,2,16232,Raipur,Offline,Diwali,9306
22629,906,1,17999,Agartala,Flipkart,,10764
22630,906,2,17999,Delhi,Reliance Digital,,2173
22631,906,1,15909,Srinagar,Offline,Independence Day,15801
22632,906,1,17999,Patna,Reliance Digital,,2793
22633,906,1,17999,Amaravati,Amazon,,11884
22634,906,1,16962,Shimla,Reliance Digital,Republic Day,3696
22635,906,1,17039,Ranchi,Reliance Digital,Eid,23753
22636,906,2,15470,Panaji,Offline,Back to School,13143
22637,906,1,15072,Bengaluru,Reliance Digital,Dussehra,21559
22638,906,1,16096,Raipur,Reliance Digital,Back to School,13339
22639,906,2,17999,Dispur,Amazon,,18124
22640,906,1,17999,Bhopal,Reliance Digital,,8790
22641,906,1,17999,Shillong,Flipkart,,19851
22642,906,1,16600,Gandhinagar,Flipkart,Back to School,4490
22643,906,2,17999,Dispur,Amazon,,14839
22644,906,1,16175,Gangtok,Offline,New Year,17722
22645,906,2,16432,Kolkata,Flipkart,Independence Day,19260
22646,906,1,17999,Dehradun,Offline,,6935
22647,906,1,17999,Jaipur,Reliance Digital,,8723
22648,906,1,17999,Dispur,Reliance Digital,,24107
22649,906,1,16530,Raipur,Reliance Digital,Christmas,18536
22650,906,1,15331,Shimla,Amazon,Diwali,9438
22651,907,1,17200,Agartala,Reliance Digital,Summer Sale,8670
22652,907,1,19999,Dehradun,Flipkart,,14697
22653,907,2,19999,Thiruvananthapuram,Flipkart,,16287
22654,907,1,18679,Bhubaneswar,Offline,Christmas,9598
22655,907,2,19999,Gangtok,Amazon,,14405
22656,907,1,19999,Bhopal,Amazon,,15031
22657,907,2,19999,Shimla,Flipkart,,15726
22658,907,2,19999,Hyderabad,Flipkart,,24160
22659,907,2,19999,Gangtok,Offline,,22081
22660,907,1,19999,Itanagar,Flipkart,,15973
22661,907,2,19999,Hyderabad,Offline,,2916
22662,907,2,19999,Imphal,Reliance Digital,,24062
22663,907,2,17237,Shimla,Flipkart,Independence Day,15700
22664,907,1,19999,Jaipur,Reliance Digital,,16357
22665,907,1,19999,Chennai,Flipkart,,7429
22666,907,1,17636,Mumbai,Flipkart,Summer Sale,4229
22667,907,1,19999,Patna,Offline,,12457
22668,907,1,18549,Panaji,Reliance Digital,Independence Day,7976
22669,907,2,19999,Ranchi,Amazon,,15466
22670,907,1,19999,Bhubaneswar,Reliance Digital,,18403
22671,907,1,19999,Patna,Reliance Digital,,4064
22672,907,1,16312,Bhopal,Reliance Digital,Independence Day,7422
22673,907,1,19999,Bhopal,Flipkart,,14130
22674,907,1,17689,Dispur,Offline,Dussehra,17834
22675,907,1,19999,Shimla,Offline,,6703
22676,908,1,3999,Bhubaneswar,Flipkart,,15328
22677,908,1,3613,Bhopal,Flipkart,Back to School,22546
22678,908,1,3694,Itanagar,Reliance Digital,Diwali,1038
22679,908,2,3999,Kohima,Offline,,23158
22680,908,1,3772,Delhi,Reliance Digital,Republic Day,16142
22681,908,1,3288,Dehradun,Amazon,Back to School,9151
22682,908,1,3587,Bhubaneswar,Reliance Digital,Back to School,13579
22683,908,1,3999,Gandhinagar,Amazon,,22950
22684,908,2,3999,Bengaluru,Amazon,,21023
22685,908,1,3452,Shimla,Flipkart,Diwali,10825
22686,908,1,3767,Hyderabad,Amazon,New Year,17832
22687,908,1,3999,Gangtok,Amazon,,3124
22688,908,1,3287,Jaipur,Flipkart,Summer Sale,1477
22689,908,1,3309,Panaji,Offline,Independence Day,1643
22690,908,1,3999,Delhi,Amazon,,12494
22691,908,1,3734,Jaipur,Offline,Republic Day,22290
22692,908,1,3276,Shimla,Amazon,Independence Day,22524
22693,908,1,3644,Bengaluru,Flipkart,Summer Sale,9703
22694,908,1,3394,Ranchi,Offline,Republic Day,12372
22695,908,1,3999,Itanagar,Flipkart,,21945
22696,908,1,3612,Bhopal,Offline,Back to School,6547
22697,908,1,3999,Thiruvananthapuram,Offline,,9323
22698,908,1,3278,Patna,Offline,Back to School,11106
22699,908,2,3755,Delhi,Offline,Republic Day,17528
22700,908,1,3999,Lucknow,Reliance Digital,,15120
22701,909,2,101999,Itanagar,Flipkart,,6187
22702,909,1,94584,Lucknow,Reliance Digital,Eid,14459
22703,909,1,94540,Imphal,Offline,New Year,21292
22704,909,1,101999,Chandigarh,Reliance Digital,,26120
22705,909,2,84377,Patna,Offline,New Year,17824
22706,909,1,89622,Shillong,Offline,Republic Day,26301
22707,909,1,93746,Dehradun,Offline,New Year,20853
22708,909,1,89823,Bengaluru,Offline,Eid,2165
22709,909,1,101999,Kohima,Reliance Digital,,5936
22710,909,1,101999,Jaipur,Offline,,11187
22711,909,2,89537,Aizawl,Reliance Digital,Eid,10284
22712,909,2,82076,Mumbai,Amazon,Dussehra,22376
22713,909,1,101999,Aizawl,Amazon,,5548
22714,909,1,93822,Amaravati,Amazon,Great Indian Festival,2867
22715,909,2,101999,Agartala,Reliance Digital,,24800
22716,909,1,87452,Itanagar,Flipkart,Eid,22911
22717,909,1,83630,Mumbai,Flipkart,Eid,12614
22718,909,1,86364,Ranchi,Amazon,Independence Day,1869
22719,909,1,101999,Agartala,Amazon,,8410
22720,909,1,101999,Panaji,Offline,,17188
22721,909,2,101999,Shillong,Offline,,8047
22722,909,1,101999,Agartala,Reliance Digital,,2780
22723,909,1,101999,Jaipur,Offline,,12459
22724,909,1,84850,Chandigarh,Offline,Independence Day,11037
22725,909,1,90791,Lucknow,Offline,Back to School,26363
22726,910,1,38700,Lucknow,Flipkart,,11604
22727,910,1,33807,Amaravati,Reliance Digital,Eid,26055
22728,910,1,38700,Kolkata,Offline,,19117
22729,910,1,38700,Gangtok,Amazon,,18338
22730,910,1,38700,Itanagar,Reliance Digital,,6644
22731,910,1,32347,Hyderabad,Offline,Eid,25757
22732,910,1,38700,Ranchi,Reliance Digital,,1419
22733,910,1,33967,Bhopal,Reliance Digital,Eid,21102
22734,910,2,33274,Thiruvananthapuram,Reliance Digital,New Year,5697
22735,910,1,38700,Itanagar,Flipkart,,2407
22736,910,1,38700,Thiruvananthapuram,Flipkart,,2525
22737,910,2,38700,Delhi,Flipkart,,21345
22738,910,2,38700,Itanagar,Flipkart,,9787
22739,910,1,36003,Dispur,Reliance Digital,Back to School,13789
22740,910,1,34112,Lucknow,Reliance Digital,New Year,26167
22741,910,1,38700,Jaipur,Reliance Digital,,7526
22742,910,2,38700,Lucknow,Amazon,,20301
22743,910,2,31651,Jaipur,Amazon,Eid,5539
22744,910,2,38700,Patna,Flipkart,,17633
22745,910,1,34308,Dispur,Offline,Eid,4226
22746,910,1,38700,Panaji,Offline,,11300
22747,910,1,35209,Bhopal,Reliance Digital,Diwali,12199
22748,910,1,34484,Gangtok,Reliance Digital,Independence Day,21945
22749,910,1,38700,Hyderabad,Offline,,17801
22750,910,1,38700,Shimla,Flipkart,,7783
22751,911,2,17075,Srinagar,Reliance Digital,Independence Day,17083
22752,911,1,18658,Kolkata,Offline,New Year,6923
22753,911,1,16262,Itanagar,Flipkart,Christmas,4588
22754,911,1,19999,Amaravati,Offline,,12731
22755,911,1,16797,Dispur,Flipkart,Big Billion Days,14153
22756,911,1,19999,Hyderabad,Offline,,9474
22757,911,2,16720,Thiruvananthapuram,Amazon,Republic Day,20741
22758,911,1,17013,Dehradun,Flipkart,Big Billion Days,16272
22759,911,2,17807,Shimla,Amazon,Republic Day,7391
22760,911,1,19999,Gandhinagar,Flipkart,,18809
22761,911,1,19999,Gangtok,Flipkart,,16720
22762,911,2,18013,Hyderabad,Amazon,Summer Sale,15884
22763,911,1,19999,Panaji,Amazon,,8932
22764,911,1,19999,Chennai,Flipkart,,3734
22765,911,2,17937,Raipur,Flipkart,Eid,8703
22766,911,2,19999,Mumbai,Amazon,,4312
22767,911,1,17008,Gangtok,Offline,Christmas,16671
22768,911,1,19999,Itanagar,Flipkart,,11025
22769,911,1,19999,Mumbai,Offline,,3444
22770,911,1,19999,Hyderabad,Offline,,9634
22771,911,1,19999,Chennai,Amazon,,1058
22772,911,2,19999,Gandhinagar,Offline,,10637
22773,911,1,19999,Kohima,Reliance Digital,,3336
22774,911,1,16131,Bengaluru,Reliance Digital,Christmas,21217
22775,911,1,19999,Mumbai,Flipkart,,11366
22776,912,2,10999,Kohima,Reliance Digital,,24369
22777,912,1,9153,Imphal,Reliance Digital,Republic Day,16245
22778,912,1,10236,Ranchi,Offline,Summer Sale,14070
22779,912,2,8822,Shillong,Flipkart,Eid,8277
22780,912,1,10999,Dispur,Offline,,11879
22781,912,2,10999,Lucknow,Amazon,,4002
22782,912,1,10999,Shimla,Amazon,,4108
22783,912,1,10023,Ranchi,Flipkart,Independence Day,25378
22784,912,1,9316,Chandigarh,Reliance Digital,Summer Sale,8868
22785,912,1,10999,Ranchi,Amazon,,26215
22786,912,1,9529,Bhubaneswar,Flipkart,Independence Day,18225
22787,912,1,8903,Hyderabad,Offline,Republic Day,25646
22788,912,2,10057,Raipur,Reliance Digital,Diwali,13272
22789,912,1,9161,Gangtok,Amazon,Christmas,23424
22790,912,1,10999,Aizawl,Flipkart,,16128
22791,912,2,9984,Shimla,Flipkart,Eid,16316
22792,912,1,9316,Mumbai,Flipkart,Diwali,5273
22793,912,1,10999,Gangtok,Flipkart,,10373
22794,912,2,10174,Dispur,Amazon,Diwali,23401
22795,912,2,10050,Aizawl,Reliance Digital,Christmas,21929
22796,912,1,10332,Aizawl,Offline,Back to School,24410
22797,912,2,10215,Bhubaneswar,Offline,Republic Day,16660
22798,912,1,10999,Chennai,Offline,,8780
22799,912,2,9821,Itanagar,Offline,Summer Sale,18742
22800,912,1,10999,Kolkata,Reliance Digital,,14507
22801,913,1,16990,Agartala,Amazon,,20396
22802,913,2,16990,Kolkata,Offline,,1370
22803,913,1,15710,Bhubaneswar,Amazon,Dussehra,20515
22804,913,1,15831,Bhubaneswar,Reliance Digital,Summer Sale,12387
22805,913,1,16990,Bhubaneswar,Offline,,16689
22806,913,1,15964,Bhopal,Offline,Summer Sale,12751
22807,913,1,13743,Gangtok,Reliance Digital,Diwali,17865
22808,913,1,15368,Aizawl,Flipkart,Eid,12587
22809,913,2,16990,Panaji,Amazon,,4027
22810,913,1,16990,Agartala,Amazon,,17952
22811,913,1,14347,Shillong,Reliance Digital,Republic Day,2215
22812,913,2,16990,Kolkata,Amazon,,19477
22813,913,2,15137,Agartala,Reliance Digital,New Year,6238
22814,913,2,13928,Gandhinagar,Amazon,Christmas,21545
22815,913,1,16990,Amaravati,Reliance Digital,,21079
22816,913,1,13852,Amaravati,Reliance Digital,Republic Day,13573
22817,913,1,16990,Itanagar,Flipkart,,13327
22818,913,1,16990,Dispur,Flipkart,,15921
22819,913,1,14134,Patna,Flipkart,Summer Sale,24586
22820,913,1,16990,Delhi,Offline,,16000
22821,913,1,14635,Raipur,Amazon,Summer Sale,11994
22822,913,1,16990,Bengaluru,Offline,,25962
22823,913,1,14864,Dehradun,Flipkart,Diwali,22701
22824,913,1,14037,Lucknow,Offline,Summer Sale,6694
22825,913,1,14861,Itanagar,Reliance Digital,Back to School,18566
22826,914,1,47952,Lucknow,Reliance Digital,Christmas,14539
22827,914,1,55999,Raipur,Reliance Digital,,22358
22828,914,1,55999,Patna,Offline,,15391
22829,914,1,53057,Chandigarh,Amazon,New Year,23058
22830,914,2,52656,Chandigarh,Flipkart,Republic Day,18252
22831,914,1,55999,Srinagar,Offline,,23354
22832,914,1,55999,Kolkata,Offline,,18773
22833,914,1,46108,Delhi,Amazon,Summer Sale,21041
22834,914,1,45201,Delhi,Reliance Digital,Independence Day,3585
22835,914,1,55999,Delhi,Reliance Digital,,4271
22836,914,1,48654,Dispur,Offline,Independence Day,11601
22837,914,1,55999,Dispur,Offline,,17733
22838,914,2,55999,Chandigarh,Reliance Digital,,13329
22839,914,1,46144,Bhubaneswar,Offline,Summer Sale,12568
22840,914,1,50808,Bhopal,Amazon,Republic Day,18175
22841,914,1,55999,Kohima,Flipkart,,4462
22842,914,1,55999,Chennai,Reliance Digital,,23133
22843,914,1,46443,Shillong,Offline,Back to School,17058
22844,914,1,46671,Gandhinagar,Reliance Digital,Back to School,21508
22845,914,1,55999,Hyderabad,Reliance Digital,,17243
22846,914,2,51746,Hyderabad,Flipkart,Summer Sale,22407
22847,914,1,48033,Srinagar,Flipkart,Dussehra,19608
22848,914,1,55999,Imphal,Offline,,4812
22849,914,2,46926,Chandigarh,Amazon,Summer Sale,7527
22850,914,1,50960,Jaipur,Offline,Eid,13235
22851,915,1,59367,Agartala,Flipkart,Back to School,7139
22852,915,1,67999,Imphal,Offline,,3852
22853,915,1,61268,Dispur,Offline,Summer Sale,14924
22854,915,2,67999,Chennai,Offline,,4513
22855,915,1,64587,Gandhinagar,Amazon,Great Indian Festival,13862
22856,915,1,63355,Chandigarh,Offline,Diwali,9086
22857,915,1,62637,Chandigarh,Reliance Digital,Republic Day,8458
22858,915,1,67999,Kolkata,Amazon,,16829
22859,915,2,67999,Srinagar,Offline,,16286
22860,915,1,54522,Chandigarh,Amazon,Christmas,12009
22861,915,1,67999,Gangtok,Offline,,3161
22862,915,1,67999,Thiruvananthapuram,Reliance Digital,,15041
22863,915,1,63739,Bengaluru,Flipkart,Big Billion Days,18150
22864,915,2,67999,Lucknow,Amazon,,23320
22865,915,1,67999,Kohima,Flipkart,,13127
22866,915,2,67999,Chandigarh,Reliance Digital,,11517
22867,915,2,56546,Gandhinagar,Offline,Summer Sale,10624
22868,915,1,57492,Amaravati,Flipkart,Independence Day,9930
22869,915,1,67999,Kolkata,Reliance Digital,,16391
22870,915,1,57744,Imphal,Offline,Independence Day,18659
22871,915,1,67999,Thiruvananthapuram,Offline,,17101
22872,915,1,67999,Bhopal,Offline,,24811
22873,915,2,61449,Dispur,Amazon,Republic Day,7480
22874,915,1,63392,Aizawl,Offline,Back to School,10090
22875,915,1,67999,Chandigarh,Flipkart,,19053
22876,916,1,8095,Bengaluru,Amazon,Diwali,7239
22877,916,1,9322,Delhi,Reliance Digital,Back to School,4891
22878,916,1,8263,Bengaluru,Amazon,Christmas,10009
22879,916,1,9152,Dispur,Reliance Digital,Christmas,23036
22880,916,2,9999,Kohima,Amazon,,7342
22881,916,2,9284,Lucknow,Amazon,Diwali,26239
22882,916,1,9999,Itanagar,Amazon,,9340
22883,916,1,8373,Raipur,Flipkart,Summer Sale,16708
22884,916,2,9999,Agartala,Offline,,24420
22885,916,1,9999,Bhopal,Amazon,,9842
22886,916,1,8953,Dispur,Reliance Digital,Diwali,16564
22887,916,2,9999,Dehradun,Amazon,,4506
22888,916,1,8185,Lucknow,Flipkart,Christmas,17352
22889,916,1,9999,Hyderabad,Reliance Digital,,13453
22890,916,1,9999,Itanagar,Amazon,,24224
22891,916,1,9999,Shillong,Flipkart,,1983
22892,916,1,9999,Ranchi,Reliance Digital,,7931
22893,916,1,9999,Aizawl,Flipkart,,1955
22894,916,2,8157,Delhi,Reliance Digital,New Year,12057
22895,916,2,9999,Lucknow,Reliance Digital,,15463
22896,916,1,9999,Delhi,Reliance Digital,,11366
22897,916,1,9316,Chennai,Reliance Digital,Christmas,7098
22898,916,1,9999,Bengaluru,Amazon,,13036
22899,916,1,9999,Thiruvananthapuram,Offline,,4816
22900,916,1,8881,Itanagar,Reliance Digital,Back to School,25263
22901,917,1,13300,Itanagar,Offline,Back to School,2927
22902,917,2,13560,Patna,Flipkart,Republic Day,4794
22903,917,1,14439,Chandigarh,Flipkart,,7417
22904,917,1,14439,Bhopal,Reliance Digital,,3990
22905,917,2,14439,Bhubaneswar,Amazon,,17679
22906,917,1,14439,Shimla,Reliance Digital,,8404
22907,917,1,14439,Dispur,Offline,,25205
22908,917,1,12459,Ranchi,Flipkart,Dussehra,9956
22909,917,1,12803,Chennai,Amazon,Back to School,19204
22910,917,1,12482,Chennai,Flipkart,Back to School,12092
22911,917,2,14439,Agartala,Amazon,,14013
22912,917,2,14439,Gangtok,Amazon,,3948
22913,917,1,12778,Bhopal,Reliance Digital,New Year,13521
22914,917,1,12611,Shillong,Amazon,Dussehra,13396
22915,917,2,14439,Gangtok,Amazon,,7974
22916,917,1,14439,Bengaluru,Flipkart,,25044
22917,917,1,11632,Chennai,Reliance Digital,Dussehra,15925
22918,917,1,14439,Kolkata,Offline,,12159
22919,917,1,12753,Dispur,Amazon,Summer Sale,18249
22920,917,2,12036,Raipur,Reliance Digital,Diwali,18211
22921,917,1,14439,Patna,Flipkart,,11203
22922,917,1,11824,Panaji,Offline,Back to School,24693
22923,917,1,13356,Jaipur,Amazon,Independence Day,10338
22924,917,1,14439,Kohima,Reliance Digital,,1324
22925,917,2,13316,Gandhinagar,Amazon,Summer Sale,4691
22926,918,2,2499,Agartala,Offline,,2439
22927,918,2,2107,Jaipur,Flipkart,New Year,16422
22928,918,1,2499,Itanagar,Amazon,,6933
22929,918,2,2293,Shimla,Reliance Digital,New Year,3082
22930,918,1,2499,Agartala,Flipkart,,13652
22931,918,1,2145,Shillong,Offline,Diwali,23726
22932,918,1,2365,Kohima,Flipkart,Summer Sale,17351
22933,918,1,2499,Chandigarh,Reliance Digital,,15484
22934,918,2,2056,Kolkata,Offline,New Year,22069
22935,918,1,2499,Patna,Amazon,,13922
22936,918,1,2080,Amaravati,Offline,Summer Sale,9581
22937,918,1,2499,Imphal,Offline,,18134
22938,918,2,2499,Shillong,Amazon,,25034
22939,918,2,2499,Shimla,Flipkart,,16313
22940,918,1,2499,Srinagar,Amazon,,7230
22941,918,1,2499,Hyderabad,Flipkart,,11618
22942,918,1,2499,Dehradun,Offline,,13614
22943,918,1,2499,Aizawl,Offline,,12857
22944,918,1,2499,Imphal,Offline,,14040
22945,918,1,2499,Bhopal,Amazon,,25589
22946,918,1,2140,Dispur,Amazon,Back to School,2724
22947,918,1,2121,Hyderabad,Reliance Digital,Diwali,14285
22948,918,2,2017,Bengaluru,Offline,Christmas,7378
22949,918,1,2162,Mumbai,Offline,New Year,8433
22950,918,1,2102,Dispur,Offline,Dussehra,26391
22951,919,2,8944,Itanagar,Offline,Christmas,1758
22952,919,2,9286,Delhi,Offline,Diwali,22271
22953,919,1,9359,Gandhinagar,Reliance Digital,Dussehra,22735
22954,919,1,9990,Patna,Reliance Digital,,25944
22955,919,1,9010,Kohima,Offline,Republic Day,24052
22956,919,2,9990,Kohima,Amazon,,2084
22957,919,1,8331,Imphal,Flipkart,Summer Sale,14440
22958,919,1,9990,Bhubaneswar,Reliance Digital,,10492
22959,919,1,9990,Gandhinagar,Flipkart,,1831
22960,919,1,9990,Hyderabad,Amazon,,7161
22961,919,1,9990,Mumbai,Amazon,,13490
22962,919,1,9204,Lucknow,Reliance Digital,Christmas,12582
22963,919,1,9990,Imphal,Reliance Digital,,15369
22964,919,2,9990,Bengaluru,Flipkart,,20134
22965,919,2,8494,Mumbai,Flipkart,Independence Day,25257
22966,919,2,9195,Kohima,Flipkart,New Year,17653
22967,919,1,9990,Amaravati,Flipkart,,1759
22968,919,2,8426,Mumbai,Amazon,Eid,2488
22969,919,1,9990,Patna,Amazon,,19576
22970,919,1,8560,Gandhinagar,Flipkart,Summer Sale,13215
22971,919,1,8692,Bhubaneswar,Flipkart,Dussehra,26089
22972,919,2,8057,Patna,Amazon,Dussehra,12463
22973,919,2,8616,Patna,Reliance Digital,Back to School,9464
22974,919,1,9990,Bengaluru,Flipkart,,22568
22975,919,1,9990,Mumbai,Reliance Digital,,6638
22976,920,2,24999,Gangtok,Offline,,21934
22977,920,1,22003,Kolkata,Amazon,Eid,16454
22978,920,1,21495,Itanagar,Amazon,Independence Day,25140
22979,920,1,20824,Dispur,Offline,New Year,2398
22980,920,2,24999,Mumbai,Offline,,24305
22981,920,1,24999,Shimla,Offline,,8101
22982,920,1,24999,Chennai,Amazon,,6286
22983,920,1,24999,Thiruvananthapuram,Offline,,19754
22984,920,2,24999,Jaipur,Reliance Digital,,23392
22985,920,1,23616,Dehradun,Amazon,Christmas,10264
22986,920,2,21472,Ranchi,Flipkart,Diwali,21182
22987,920,1,24999,Bhubaneswar,Offline,,4784
22988,920,1,24999,Imphal,Offline,,11962
22989,920,1,22252,Bhopal,Reliance Digital,New Year,22573
22990,920,1,24999,Lucknow,Amazon,,13746
22991,920,1,23320,Imphal,Offline,Christmas,22551
22992,920,1,21021,Chandigarh,Offline,Summer Sale,1832
22993,920,1,24999,Bengaluru,Amazon,,20701
22994,920,1,21861,Gandhinagar,Reliance Digital,Diwali,4807
22995,920,1,23170,Delhi,Offline,Summer Sale,20611
22996,920,2,21280,Kohima,Offline,Independence Day,17587
22997,920,2,24999,Delhi,Flipkart,,7952
22998,920,1,24999,Srinagar,Reliance Digital,,4280
22999,920,2,22148,Kolkata,Flipkart,Christmas,13936
23000,920,1,20018,Kohima,Reliance Digital,Diwali,25536
23001,921,1,85990,Dehradun,Reliance Digital,,11309
23002,921,1,85990,Kolkata,Flipkart,,13380
23003,921,1,74462,Chandigarh,Reliance Digital,Back to School,3217
23004,921,1,85990,Gangtok,Flipkart,,8605
23005,921,1,80056,Imphal,Flipkart,Summer Sale,8334
23006,921,1,74037,Aizawl,Offline,Back to School,26446
23007,921,1,85990,Thiruvananthapuram,Amazon,,15293
23008,921,1,78809,Dehradun,Flipkart,Republic Day,22511
23009,921,1,85990,Shillong,Flipkart,,24959
23010,921,1,74532,Gandhinagar,Offline,Diwali,22903
23011,921,1,85990,Hyderabad,Offline,,1428
23012,921,2,85990,Srinagar,Flipkart,,22972
23013,921,1,71819,Bengaluru,Reliance Digital,Dussehra,23089
23014,921,1,85990,Imphal,Offline,,18326
23015,921,1,69336,Mumbai,Reliance Digital,Summer Sale,21441
23016,921,1,85990,Bengaluru,Reliance Digital,,25633
23017,921,1,85990,Srinagar,Reliance Digital,,14335
23018,921,1,85990,Gangtok,Reliance Digital,,21677
23019,921,1,85990,Panaji,Reliance Digital,,5175
23020,921,1,79640,Bhopal,Amazon,Dussehra,2687
23021,921,1,70364,Bengaluru,Reliance Digital,Dussehra,12113
23022,921,1,77055,Aizawl,Offline,Back to School,14142
23023,921,2,85990,Bhubaneswar,Offline,,19512
23024,921,1,85990,Jaipur,Reliance Digital,,22273
23025,921,1,85990,Dehradun,Amazon,,2013
23026,922,1,421597,Shimla,Offline,Republic Day,4630
23027,922,2,480000,Dispur,Reliance Digital,,17047
23028,922,1,480000,Bhopal,Amazon,,4586
23029,922,1,480000,Chennai,Offline,,23930
23030,922,2,437221,Kolkata,Reliance Digital,Christmas,18783
23031,922,1,434620,Chennai,Flipkart,Back to School,19183
23032,922,1,434661,Jaipur,Offline,Summer Sale,3616
23033,922,1,480000,Panaji,Amazon,,6539
23034,922,1,391105,Agartala,Amazon,Eid,26180
23035,922,1,455277,Lucknow,Reliance Digital,New Year,16170
